"","LSOA11CD","OA11CD","LSOA11NM","nonUK","nonUKZoneProp.oa","Country of Birth: All categories: Country of birth","nonUK.lsoa","Country of Birth: All categories: Country of birth.lsoa","nonUKZoneProp.lsoa"
"1766","E01008006","E00040529","Sheffield 054D",7,3.43137254901961,204,41,1362,3.01027900146843
"1767","E01008006","E00040557","Sheffield 054D",9,3.01003344481605,299,41,1362,3.01027900146843
"1768","E01008006","E00040555","Sheffield 054D",6,1.85185185185185,324,41,1362,3.01027900146843
"1769","E01008007","E00040559","Sheffield 060A",13,4.62633451957295,281,103,1698,6.06595995288575
"1770","E01008007","E00040562","Sheffield 060A",32,8.06045340050378,397,103,1698,6.06595995288575
"1771","E01008007","E00040563","Sheffield 060A",5,2.9585798816568,169,103,1698,6.06595995288575
"1772","E01008007","E00040565","Sheffield 060A",20,8.92857142857143,224,103,1698,6.06595995288575
"1773","E01008007","E00040564","Sheffield 060A",27,7.08661417322835,381,103,1698,6.06595995288575
"1774","E01008007","E00040561","Sheffield 060A",6,2.4390243902439,246,103,1698,6.06595995288575
"1775","E01008008","E00040567","Sheffield 045D",3,1.33333333333333,225,83,1648,5.03640776699029
"1776","E01008008","E00040572","Sheffield 045D",21,5.80110497237569,362,83,1648,5.03640776699029
"1777","E01008008","E00040530","Sheffield 045D",6,2.04081632653061,294,83,1648,5.03640776699029
"1778","E01008008","E00040566","Sheffield 045D",20,6.5359477124183,306,83,1648,5.03640776699029
"1779","E01008008","E00040531","Sheffield 045D",11,4.54545454545455,242,83,1648,5.03640776699029
"1780","E01008008","E00040570","Sheffield 045D",22,10.0456621004566,219,83,1648,5.03640776699029
"1781","E01008009","E00040533","Sheffield 045E",18,5.66037735849057,318,104,1547,6.72268907563025
"1782","E01008009","E00040568","Sheffield 045E",27,7.01298701298701,385,104,1547,6.72268907563025
"1783","E01008009","E00040532","Sheffield 045E",20,6.36942675159236,314,104,1547,6.72268907563025
"1784","E01008009","E00040573","Sheffield 045E",15,6.49350649350649,231,104,1547,6.72268907563025
"1785","E01008009","E00040569","Sheffield 045E",24,8.02675585284281,299,104,1547,6.72268907563025
"1786","E01008010","E00040575","Sheffield 052E",18,6.42857142857143,280,73,1454,5.02063273727648
"1787","E01008010","E00040571","Sheffield 052E",12,3.87096774193548,310,73,1454,5.02063273727648
"1788","E01008010","E00040574","Sheffield 052E",16,5.6140350877193,285,73,1454,5.02063273727648
"1789","E01008010","E00040576","Sheffield 052E",17,6.18181818181818,275,73,1454,5.02063273727648
"1790","E01008010","E00040578","Sheffield 052E",10,3.28947368421053,304,73,1454,5.02063273727648
"1791","E01008011","E00040618","Sheffield 039A",16,4.05063291139241,395,177,1633,10.8389467238212
"1792","E01008011","E00040623","Sheffield 039A",32,10.1910828025478,314,177,1633,10.8389467238212
"1793","E01008011","E00040621","Sheffield 039A",21,8.64197530864197,243,177,1633,10.8389467238212
"1794","E01008011","E00040624","Sheffield 039A",73,20.7977207977208,351,177,1633,10.8389467238212
"1795","E01008011","E00040622","Sheffield 039A",35,10.6060606060606,330,177,1633,10.8389467238212
"1796","E01008012","E00040592","Sheffield 039B",22,7.71929824561404,285,314,2144,14.6455223880597
"1797","E01008012","E00172432","Sheffield 039B",60,18.018018018018,333,314,2144,14.6455223880597
"1798","E01008012","E00040620","Sheffield 039B",30,11.1111111111111,270,314,2144,14.6455223880597
"1799","E01008012","E00040629","Sheffield 039B",17,7.87037037037037,216,314,2144,14.6455223880597
"1800","E01008012","E00172461","Sheffield 039B",51,18.8191881918819,271,314,2144,14.6455223880597
"1801","E01008012","E00040628","Sheffield 039B",13,4.92424242424242,264,314,2144,14.6455223880597
"1802","E01008012","E00172462","Sheffield 039B",45,18.595041322314,242,314,2144,14.6455223880597
"1803","E01008012","E00172463","Sheffield 039B",76,28.8973384030418,263,314,2144,14.6455223880597
"1804","E01008013","E00040626","Sheffield 039C",58,11.0898661567878,523,101,1168,8.6472602739726
"1805","E01008013","E00172439","Sheffield 039C",26,8.25396825396825,315,101,1168,8.6472602739726
"1806","E01008013","E00172440","Sheffield 039C",17,5.15151515151515,330,101,1168,8.6472602739726
"1807","E01008014","E00040589","Sheffield 032E",64,15.5717761557178,411,220,1579,13.9328689043699
"1808","E01008014","E00040605","Sheffield 032E",31,10.0323624595469,309,220,1579,13.9328689043699
"1809","E01008014","E00040597","Sheffield 032E",19,7.98319327731092,238,220,1579,13.9328689043699
"1810","E01008014","E00040601","Sheffield 032E",21,6.81818181818182,308,220,1579,13.9328689043699
"1811","E01008014","E00040596","Sheffield 032E",85,27.1565495207668,313,220,1579,13.9328689043699
"1812","E01008015","E00040607","Sheffield 039D",21,9.21052631578947,228,124,1608,7.71144278606965
"1813","E01008015","E00040610","Sheffield 039D",30,16.7597765363128,179,124,1608,7.71144278606965
"1814","E01008015","E00040611","Sheffield 039D",13,5.1792828685259,251,124,1608,7.71144278606965
"1815","E01008015","E00040595","Sheffield 039D",24,5.81113801452785,413,124,1608,7.71144278606965
"1816","E01008015","E00040604","Sheffield 039D",19,8.22510822510823,231,124,1608,7.71144278606965
"1817","E01008015","E00040614","Sheffield 039D",17,5.55555555555556,306,124,1608,7.71144278606965
"1818","E01008016","E00040599","Sheffield 032F",53,19.0647482014388,278,125,1492,8.37801608579088
"1819","E01008016","E00040591","Sheffield 032F",15,5.6390977443609,266,125,1492,8.37801608579088
"1820","E01008016","E00040602","Sheffield 032F",21,6.05187319884726,347,125,1492,8.37801608579088
"1821","E01008016","E00040598","Sheffield 032F",14,4.26829268292683,328,125,1492,8.37801608579088
"1822","E01008016","E00040590","Sheffield 032F",22,8.05860805860806,273,125,1492,8.37801608579088
"1823","E01008017","E00040588","Sheffield 039E",11,5,220,140,1588,8.81612090680101
"1824","E01008017","E00040606","Sheffield 039E",21,7.19178082191781,292,140,1588,8.81612090680101
"1825","E01008017","E00040615","Sheffield 039E",19,6.88405797101449,276,140,1588,8.81612090680101
"1826","E01008017","E00040619","Sheffield 039E",27,10,270,140,1588,8.81612090680101
"1827","E01008017","E00040617","Sheffield 039E",35,14.1129032258065,248,140,1588,8.81612090680101
"1828","E01008017","E00040600","Sheffield 039E",27,9.57446808510638,282,140,1588,8.81612090680101
"1829","E01008018","E00040613","Sheffield 039F",9,3.30882352941176,272,103,1287,8.003108003108
"1830","E01008018","E00040603","Sheffield 039F",7,5.78512396694215,121,103,1287,8.003108003108
"1831","E01008018","E00040616","Sheffield 039F",11,6.35838150289017,173,103,1287,8.003108003108
"1832","E01008018","E00040609","Sheffield 039F",9,3.3457249070632,269,103,1287,8.003108003108
"1833","E01008018","E00040608","Sheffield 039F",35,12.3239436619718,284,103,1287,8.003108003108
"1834","E01008018","E00040612","Sheffield 039F",32,19.047619047619,168,103,1287,8.003108003108
"1835","E01008019","E00040679","Sheffield 065A",15,4.64396284829721,323,56,1866,3.0010718113612
"1836","E01008019","E00172435","Sheffield 065A",13,4.10094637223975,317,56,1866,3.0010718113612
"1837","E01008019","E00172436","Sheffield 065A",6,1.80722891566265,332,56,1866,3.0010718113612
"1838","E01008019","E00040665","Sheffield 065A",9,3,300,56,1866,3.0010718113612
"1839","E01008019","E00040676","Sheffield 065A",4,1.30293159609121,307,56,1866,3.0010718113612
"1840","E01008019","E00040633","Sheffield 065A",9,3.13588850174216,287,56,1866,3.0010718113612
"1841","E01008020","E00040666","Sheffield 065B",32,11.1498257839721,287,84,1434,5.85774058577406
"1842","E01008020","E00040663","Sheffield 065B",23,7.66666666666667,300,84,1434,5.85774058577406
"1843","E01008020","E00040667","Sheffield 065B",12,5.02092050209205,239,84,1434,5.85774058577406
"1844","E01008020","E00040743","Sheffield 065B",7,2.61194029850746,268,84,1434,5.85774058577406
"1845","E01008020","E00040742","Sheffield 065B",10,2.94117647058824,340,84,1434,5.85774058577406
"1846","E01008021","E00040632","Sheffield 072A",13,3.06603773584906,424,39,1472,2.64945652173913
"1847","E01008021","E00040670","Sheffield 072A",12,3.20855614973262,374,39,1472,2.64945652173913
"1848","E01008021","E00040668","Sheffield 072A",7,1.88172043010753,372,39,1472,2.64945652173913
"1849","E01008021","E00040731","Sheffield 072A",7,2.31788079470199,302,39,1472,2.64945652173913
"1850","E01008022","E00040664","Sheffield 065C",14,4.8780487804878,287,88,1513,5.81625908790483
"1851","E01008022","E00040675","Sheffield 065C",15,5.79150579150579,259,88,1513,5.81625908790483
"1852","E01008022","E00040631","Sheffield 065C",11,5.23809523809524,210,88,1513,5.81625908790483
"1853","E01008022","E00040672","Sheffield 065C",21,8.4,250,88,1513,5.81625908790483
"1854","E01008022","E00040745","Sheffield 065C",12,4.66926070038911,257,88,1513,5.81625908790483
"1855","E01008022","E00040674","Sheffield 065C",15,6,250,88,1513,5.81625908790483
"1856","E01008023","E00172437","Sheffield 072B",3,1.38248847926267,217,73,2110,3.45971563981043
"1857","E01008023","E00040695","Sheffield 072B",7,2.01729106628242,347,73,2110,3.45971563981043
"1858","E01008023","E00172402","Sheffield 072B",10,4.08163265306122,245,73,2110,3.45971563981043
"1859","E01008023","E00040641","Sheffield 072B",9,2.85714285714286,315,73,2110,3.45971563981043
"1860","E01008023","E00172438","Sheffield 072B",18,7.53138075313808,239,73,2110,3.45971563981043
"1861","E01008023","E00040693","Sheffield 072B",10,3.64963503649635,274,73,2110,3.45971563981043
"1862","E01008023","E00040694","Sheffield 072B",16,3.38266384778013,473,73,2110,3.45971563981043
"1863","E01008024","E00040677","Sheffield 072C",14,5.62248995983936,249,45,1786,2.51959686450168
"1864","E01008024","E00040678","Sheffield 072C",2,0.69204152249135,289,45,1786,2.51959686450168
"1865","E01008024","E00040683","Sheffield 072C",5,1.91570881226054,261,45,1786,2.51959686450168
"1866","E01008024","E00040635","Sheffield 072C",16,3.83693045563549,417,45,1786,2.51959686450168
"1867","E01008024","E00040673","Sheffield 072C",1,0.313479623824451,319,45,1786,2.51959686450168
"1868","E01008024","E00040634","Sheffield 072C",7,2.78884462151394,251,45,1786,2.51959686450168
"1869","E01008025","E00040685","Sheffield 072D",10,2.8169014084507,355,62,2021,3.06778822365166
"1870","E01008025","E00040638","Sheffield 072D",7,2.28758169934641,306,62,2021,3.06778822365166
"1871","E01008025","E00040682","Sheffield 072D",23,4.12926391382406,557,62,2021,3.06778822365166
"1872","E01008025","E00040687","Sheffield 072D",4,1.6597510373444,241,62,2021,3.06778822365166
"1873","E01008025","E00040669","Sheffield 072D",6,1.92307692307692,312,62,2021,3.06778822365166
"1874","E01008025","E00040690","Sheffield 072D",12,4.8,250,62,2021,3.06778822365166
"1875","E01008027","E00040684","Sheffield 065D",10,3.690036900369,271,50,1532,3.26370757180157
"1876","E01008027","E00040681","Sheffield 065D",15,5.20833333333333,288,50,1532,3.26370757180157
"1877","E01008027","E00040686","Sheffield 065D",3,1.02739726027397,292,50,1532,3.26370757180157
"1878","E01008027","E00040639","Sheffield 065D",11,2.57009345794392,428,50,1532,3.26370757180157
"1879","E01008027","E00040637","Sheffield 065D",11,4.34782608695652,253,50,1532,3.26370757180157
"1880","E01008028","E00040700","Sheffield 056A",4,1.85185185185185,216,25,1547,1.61603102779573
"1881","E01008028","E00040699","Sheffield 056A",7,2.59259259259259,270,25,1547,1.61603102779573
"1882","E01008028","E00040696","Sheffield 056A",6,1.81268882175227,331,25,1547,1.61603102779573
"1883","E01008028","E00040643","Sheffield 056A",2,0.743494423791822,269,25,1547,1.61603102779573
"1884","E01008028","E00040644","Sheffield 056A",4,1.6597510373444,241,25,1547,1.61603102779573
"1885","E01008028","E00040642","Sheffield 056A",2,0.909090909090909,220,25,1547,1.61603102779573
"1886","E01008029","E00040701","Sheffield 056B",10,3.40136054421769,294,50,1496,3.34224598930481
"1887","E01008029","E00040709","Sheffield 056B",15,4.6583850931677,322,50,1496,3.34224598930481
"1888","E01008029","E00040711","Sheffield 056B",8,2.64900662251656,302,50,1496,3.34224598930481
"1889","E01008029","E00040707","Sheffield 056B",12,4.21052631578947,285,50,1496,3.34224598930481
"1890","E01008029","E00040706","Sheffield 056B",5,1.70648464163823,293,50,1496,3.34224598930481
"1891","E01008030","E00040654","Sheffield 063A",9,2.18446601941748,412,38,1456,2.60989010989011
"1892","E01008030","E00040698","Sheffield 063A",7,2.38907849829352,293,38,1456,2.60989010989011
"1893","E01008030","E00040715","Sheffield 063A",13,3.54223433242507,367,38,1456,2.60989010989011
"1894","E01008030","E00040652","Sheffield 063A",9,2.34375,384,38,1456,2.60989010989011
"1895","E01008031","E00040651","Sheffield 061A",15,5.39568345323741,278,59,1436,4.10863509749304
"1896","E01008031","E00040647","Sheffield 061A",17,4.63215258855586,367,59,1436,4.10863509749304
"1897","E01008031","E00040713","Sheffield 061A",12,4.25531914893617,282,59,1436,4.10863509749304
"1898","E01008031","E00040705","Sheffield 061A",8,2.90909090909091,275,59,1436,4.10863509749304
"1899","E01008031","E00040712","Sheffield 061A",7,2.99145299145299,234,59,1436,4.10863509749304
"1900","E01008032","E00040708","Sheffield 056C",9,2.94117647058824,306,30,1407,2.13219616204691
"1901","E01008032","E00040702","Sheffield 056C",8,2.53164556962025,316,30,1407,2.13219616204691
"1902","E01008032","E00040645","Sheffield 056C",3,0.974025974025974,308,30,1407,2.13219616204691
"1903","E01008032","E00040646","Sheffield 056C",1,0.452488687782805,221,30,1407,2.13219616204691
"1904","E01008032","E00040714","Sheffield 056C",9,3.515625,256,30,1407,2.13219616204691
"1905","E01008033","E00040655","Sheffield 061B",9,2.99003322259136,301,66,1290,5.11627906976744
"1906","E01008033","E00040721","Sheffield 061B",15,5.68181818181818,264,66,1290,5.11627906976744
"1907","E01008033","E00040704","Sheffield 061B",13,5.99078341013825,217,66,1290,5.11627906976744
"1908","E01008033","E00040719","Sheffield 061B",21,7.66423357664234,274,66,1290,5.11627906976744
"1909","E01008033","E00040718","Sheffield 061B",8,3.41880341880342,234,66,1290,5.11627906976744
"1910","E01008034","E00040710","Sheffield 056D",14,3.44827586206897,406,59,1745,3.3810888252149
"1911","E01008034","E00040648","Sheffield 056D",19,5.27777777777778,360,59,1745,3.3810888252149
"1912","E01008034","E00040697","Sheffield 056D",10,2.67379679144385,374,59,1745,3.3810888252149
"1913","E01008034","E00040703","Sheffield 056D",12,3.63636363636364,330,59,1745,3.3810888252149
"1914","E01008034","E00040649","Sheffield 056D",4,1.45454545454545,275,59,1745,3.3810888252149
"1915","E01008035","E00040720","Sheffield 063B",5,1.59744408945687,313,24,1195,2.00836820083682
"1916","E01008035","E00040716","Sheffield 063B",8,2.45398773006135,326,24,1195,2.00836820083682
"1917","E01008035","E00040738","Sheffield 063B",6,2.16606498194946,277,24,1195,2.00836820083682
"1918","E01008035","E00040741","Sheffield 063B",5,1.7921146953405,279,24,1195,2.00836820083682
"1919","E01008036","E00040726","Sheffield 063C",3,1.31004366812227,229,31,1427,2.17238962859145
"1920","E01008036","E00040650","Sheffield 063C",6,2.04778156996587,293,31,1427,2.17238962859145
"1921","E01008036","E00040732","Sheffield 063C",8,2.64900662251656,302,31,1427,2.17238962859145
"1922","E01008036","E00040653","Sheffield 063C",8,2.66666666666667,300,31,1427,2.17238962859145
"1923","E01008036","E00040658","Sheffield 063C",6,1.98019801980198,303,31,1427,2.17238962859145
"1924","E01008037","E00040737","Sheffield 065E",9,3.26086956521739,276,32,1392,2.29885057471264
"1925","E01008037","E00040717","Sheffield 065E",5,2.27272727272727,220,32,1392,2.29885057471264
"1926","E01008037","E00040657","Sheffield 065E",4,1.88679245283019,212,32,1392,2.29885057471264
"1927","E01008037","E00040725","Sheffield 065E",5,2.21238938053097,226,32,1392,2.29885057471264
"1928","E01008037","E00040736","Sheffield 065E",5,2.21238938053097,226,32,1392,2.29885057471264
"1929","E01008037","E00040734","Sheffield 065E",4,1.72413793103448,232,32,1392,2.29885057471264
"1930","E01008038","E00040723","Sheffield 061C",9,3.3457249070632,269,47,1535,3.06188925081433
"1931","E01008038","E00040728","Sheffield 061C",6,1.79640718562874,334,47,1535,3.06188925081433
"1932","E01008038","E00040735","Sheffield 061C",17,5.50161812297735,309,47,1535,3.06188925081433
"1933","E01008038","E00040733","Sheffield 061C",5,1.65016501650165,303,47,1535,3.06188925081433
"1934","E01008038","E00040722","Sheffield 061C",10,3.125,320,47,1535,3.06188925081433
"1935","E01008039","E00040744","Sheffield 065F",18,8.25688073394496,218,68,1312,5.18292682926829
"1936","E01008039","E00040724","Sheffield 065F",16,5.86080586080586,273,68,1312,5.18292682926829
"1937","E01008039","E00040729","Sheffield 065F",11,3.52564102564103,312,68,1312,5.18292682926829
"1938","E01008039","E00040727","Sheffield 065F",10,4.67289719626168,214,68,1312,5.18292682926829
"1939","E01008039","E00040661","Sheffield 065F",13,4.40677966101695,295,68,1312,5.18292682926829
"1940","E01008040","E00040656","Sheffield 061D",23,7.03363914373089,327,68,1704,3.9906103286385
"1941","E01008040","E00040739","Sheffield 061D",6,1.70940170940171,351,68,1704,3.9906103286385
"1942","E01008040","E00172403","Sheffield 061D",18,5.23255813953488,344,68,1704,3.9906103286385
